br_class,mode,case_id,z1,z2,z3,rdx,rdy,rdz,cgx,cgy,cgz,devx,devy,devz,placed,unplaced,elapsed,timestamp_utc,run_id
BR4,six_way,31,0.749916,0.0,11.995418,4.6508,9.2075,10.5117,280.8034,105.7732,98.4371,13.6966,10.7268,11.5629,111,34,0.273368,2025-12-25T17:31:13.423569Z,20251225_173113.423569_seed0_six_way
BR4,six_way,32,0.794429,0.0,8.656852,2.1087,6.4707,11.1111,288.2899,108.9617,97.7778,6.2101,7.5383,12.2222,117,39,0.263057,2025-12-25T17:31:13.689376Z,20251225_173113.689376_seed0_six_way
BR4,six_way,33,0.776938,0.0,14.357107,6.7533,10.871,9.5619,274.6114,103.8353,99.482,19.8886,12.6647,10.518,105,27,0.233371,2025-12-25T17:31:13.925433Z,20251225_173113.925433_seed0_six_way
BR4,six_way,34,0.733639,0.0,11.590863,3.8634,6.861,14.0017,283.1223,108.507,94.5981,11.3777,7.993,15.4019,120,16,0.428132,2025-12-25T17:31:14.356661Z,20251225_173114.356661_seed0_six_way
BR4,six_way,35,0.773257,0.0,7.427383,1.3194,6.0131,10.3558,290.6144,109.4948,98.6087,3.8856,7.0052,11.3913,115,36,0.383947,2025-12-25T17:31:14.743474Z,20251225_173114.743474_seed0_six_way
BR4,six_way,36,0.721636,0.0,15.699239,9.1192,6.287,11.7431,267.644,109.1757,97.0826,26.856,7.3243,12.9174,104,27,0.222139,2025-12-25T17:31:14.969204Z,20251225_173114.969204_seed0_six_way
BR4,six_way,37,0.850873,0.0,5.317696,0.7538,4.838,7.3609,292.2802,110.8637,101.903,2.2198,5.6363,8.097,109,27,0.293996,2025-12-25T17:31:15.265236Z,20251225_173115.265236_seed0_six_way
BR4,six_way,38,0.756577,0.0,12.630074,6.9546,6.8509,8.5707,274.0188,108.5187,100.5722,20.4812,7.9813,9.4278,87,28,0.219422,2025-12-25T17:31:15.487650Z,20251225_173115.487650_seed0_six_way
BR4,six_way,39,0.816248,0.0,7.146395,1.716,4.3746,10.2629,289.4464,111.4036,98.7109,5.0536,5.0964,11.2891,196,29,1.217037,2025-12-25T17:31:16.706973Z,20251225_173116.706973_seed0_six_way
BR4,six_way,40,0.688735,0.0,18.347878,10.7402,10.2614,10.4175,262.8701,104.5455,98.5407,31.6299,11.9545,11.4593,71,31,0.113509,2025-12-25T17:31:16.824520Z,20251225_173116.824520_seed0_six_way
BR4,six_way,41,0.786524,0.0,11.789,5.1784,7.9153,9.9049,279.2497,107.2787,99.1046,15.2503,9.2213,10.8954,97,16,0.204032,2025-12-25T17:31:17.031796Z,20251225_173117.031796_seed0_six_way
BR4,six_way,42,0.670637,0.0,14.877457,5.6985,12.6785,11.8908,277.718,101.7295,96.9201,16.782,14.7705,13.0799,97,24,0.234453,2025-12-25T17:31:17.268680Z,20251225_173117.268680_seed0_six_way
BR4,six_way,43,0.831824,0.0,6.640312,0.9417,4.5921,10.7254,291.7268,111.1502,98.2021,2.7732,5.3498,11.7979,78,12,0.113529,2025-12-25T17:31:17.384498Z,20251225_173117.384498_seed0_six_way
BR4,six_way,44,0.809386,0.0,10.241571,3.2074,8.0347,10.835,285.0542,107.1395,98.0815,9.4458,9.3605,11.9185,117,21,0.307049,2025-12-25T17:31:17.694255Z,20251225_173117.694255_seed0_six_way
BR4,six_way,45,0.835405,0.0,8.463882,3.3323,5.8445,7.9721,284.6865,109.6912,101.2307,9.8135,6.8088,8.7693,120,38,0.439431,2025-12-25T17:31:18.136712Z,20251225_173118.136712_seed0_six_way
BR4,six_way,46,0.786928,0.0,9.500386,4.6418,3.8676,9.3865,280.8298,111.9942,99.6748,13.6702,4.5058,10.3252,85,13,0.109222,2025-12-25T17:31:18.248933Z,20251225_173118.248933_seed0_six_way
BR4,six_way,47,0.783545,0.0,9.555611,2.5527,7.7736,10.9936,286.9824,107.4437,97.907,7.5176,9.0563,12.093,114,24,0.257621,2025-12-25T17:31:18.508742Z,20251225_173118.508742_seed0_six_way
BR4,six_way,48,0.776318,0.0,7.930884,0.6316,9.0344,10.3704,296.3601,105.9749,98.5925,1.8601,10.5251,11.4075,80,29,0.120181,2025-12-25T17:31:18.631896Z,20251225_173118.631896_seed0_six_way
BR4,six_way,49,0.710613,0.0,17.581597,8.9051,8.6599,14.9367,268.2743,106.4112,93.5696,26.2257,10.0888,16.4304,87,19,0.177383,2025-12-25T17:31:18.811914Z,20251225_173118.811914_seed0_six_way
BR4,six_way,50,0.808644,0.0,12.544247,7.8377,4.9539,7.9814,271.418,110.7287,101.2205,23.082,5.7713,8.7795,148,19,0.647666,2025-12-25T17:31:19.462620Z,20251225_173119.462620_seed0_six_way
BR4,six_way,51,0.806599,0.0,10.804097,5.7153,4.7861,9.0953,277.6684,110.9242,99.9952,16.8316,5.5758,10.0048,136,48,0.437465,2025-12-25T17:31:19.905945Z,20251225_173119.905945_seed0_six_way
BR4,six_way,52,0.812059,0.0,11.366982,4.8952,8.3408,9.0614,280.0837,106.7829,100.0325,14.4163,9.7171,9.9675,126,17,0.339536,2025-12-25T17:31:20.248271Z,20251225_173120.248271_seed0_six_way
BR4,six_way,53,0.819288,0.0,6.526074,0.46,7.8024,8.3035,295.8546,107.4102,100.8662,1.3546,9.0898,9.1338,86,15,0.109682,2025-12-25T17:31:20.360787Z,20251225_173120.360787_seed0_six_way
BR4,six_way,54,0.794896,0.0,13.542968,7.8705,4.8636,10.7128,271.3213,110.8339,98.2159,23.1787,5.6661,11.7841,142,30,0.42036,2025-12-25T17:31:20.783586Z,20251225_173120.783586_seed0_six_way
BR4,six_way,55,0.761091,0.0,9.045406,3.4679,5.6844,9.3644,284.2869,109.8777,99.6992,10.2131,6.6223,10.3008,105,38,0.263592,2025-12-25T17:31:21.051086Z,20251225_173121.051086_seed0_six_way
BR4,six_way,56,0.771504,0.0,5.618749,0.1565,6.233,8.3036,294.9608,109.2385,100.8661,0.4608,7.2615,9.1339,174,59,0.963279,2025-12-25T17:31:22.016852Z,20251225_173122.016852_seed0_six_way
BR4,six_way,57,0.605525,0.0,19.971012,13.1304,2.1897,16.9936,255.831,113.949,91.307,38.669,2.551,18.693,78,18,0.196342,2025-12-25T17:31:22.217380Z,20251225_173122.217380_seed0_six_way
BR4,six_way,58,0.770754,0.0,15.328465,10.4258,2.6419,11.0941,263.796,113.4222,97.7965,30.704,3.0778,12.2035,91,15,0.159776,2025-12-25T17:31:22.378965Z,20251225_173122.378965_seed0_six_way
BR4,six_way,59,0.765537,0.0,12.096376,6.0484,7.5442,8.8069,276.6874,107.711,100.3124,17.8126,8.789,9.6876,174,25,0.577746,2025-12-25T17:31:22.960197Z,20251225_173122.960197_seed0_six_way
BR4,six_way,60,0.762634,0.0,13.025397,5.24,8.9758,11.9887,279.0681,106.0432,96.8125,15.4319,10.4568,13.1875,93,32,0.237065,2025-12-25T17:31:23.199725Z,20251225_173123.199725_seed0_six_way
BR4,six_way,61,0.741795,0.0,16.582249,10.8979,6.2495,9.4288,262.4055,109.2194,99.6284,32.0945,7.2806,10.3716,95,26,0.172113,2025-12-25T17:31:23.375426Z,20251225_173123.375426_seed0_six_way
BR4,six_way,62,0.732,0.0,15.615649,11.3866,2.8134,9.1236,260.9665,113.2224,99.9641,33.5335,3.2776,10.0359,112,13,0.215781,2025-12-25T17:31:23.594351Z,20251225_173123.594351_seed0_six_way
BR4,six_way,63,0.752512,0.0,14.761282,6.2179,9.2613,13.8025,276.1884,105.7105,94.8172,18.3116,10.7895,15.1828,83,17,0.113465,2025-12-25T17:31:23.711148Z,20251225_173123.711148_seed0_six_way
BR4,six_way,64,0.734131,0.0,11.981284,5.5431,5.4638,12.0493,278.1757,110.1347,96.7458,16.3243,6.3653,13.2542,99,19,0.232525,2025-12-25T17:31:23.946594Z,20251225_173123.946594_seed0_six_way
BR4,six_way,65,0.724249,0.0,11.699957,5.8449,4.8972,11.0739,277.2867,110.7948,97.8187,17.2133,5.7052,12.1813,136,20,0.384831,2025-12-25T17:31:24.333500Z,20251225_173124.333500_seed0_six_way
BR4,six_way,66,0.763124,0.0,13.046616,7.4313,4.4556,10.9671,272.6147,111.3092,97.9362,21.8853,5.1908,12.0638,89,16,0.168733,2025-12-25T17:31:24.505500Z,20251225_173124.505500_seed0_six_way
BR4,six_way,67,0.809646,0.0,7.929549,2.6388,5.4242,8.8166,286.7288,110.1808,100.3018,7.7712,6.3192,9.6982,137,33,0.505287,2025-12-25T17:31:25.014148Z,20251225_173125.014148_seed0_six_way
BR4,six_way,68,0.643321,0.0,22.339706,13.4617,9.788,14.5194,254.8552,105.097,94.0286,39.6448,11.403,15.9714,85,18,0.108585,2025-12-25T17:31:25.125231Z,20251225_173125.125231_seed0_six_way
BR4,six_way,69,0.793384,0.0,10.891329,5.9919,3.6513,9.7947,276.8539,112.2463,99.2258,17.6461,4.2537,10.7742,133,24,0.44196,2025-12-25T17:31:25.570537Z,20251225_173125.570537_seed0_six_way
BR4,six_way,70,0.759119,0.0,11.658995,4.4283,10.7821,8.5222,281.4586,103.9388,100.6255,13.0414,12.5612,9.3745,92,25,0.156532,2025-12-25T17:31:25.732570Z,20251225_173125.732570_seed0_six_way
BR4,six_way,71,0.774897,0.0,13.247425,7.8116,4.5074,10.4418,271.4948,111.2488,98.5141,23.0052,5.2512,11.4859,99,39,0.246799,2025-12-25T17:31:25.983112Z,20251225_173125.983112_seed0_six_way
BR4,six_way,72,0.697629,0.0,23.963471,16.4005,9.7387,11.1322,246.2005,105.1544,97.7546,48.2995,11.3456,12.2454,99,30,0.241669,2025-12-25T17:31:26.227655Z,20251225_173126.227655_seed0_six_way
BR4,six_way,73,0.816478,0.0,10.0882,4.6907,4.499,10.1901,280.6859,111.2586,98.7909,13.8141,5.2414,11.2091,99,18,0.218774,2025-12-25T17:31:26.448895Z,20251225_173126.448895_seed0_six_way
BR4,six_way,74,0.682325,0.0,23.197037,13.567,12.5802,13.6186,254.5453,101.8441,95.0195,39.9547,14.6559,14.9805,73,18,0.091133,2025-12-25T17:31:26.543414Z,20251225_173126.543414_seed0_six_way
BR4,six_way,75,0.76076,0.0,12.07702,5.3768,8.3837,9.663,278.6652,106.733,99.3707,15.8348,9.767,10.6293,125,23,0.327204,2025-12-25T17:31:26.873937Z,20251225_173126.873937_seed0_six_way
BR4,six_way,76,0.814928,0.0,8.97101,2.881,5.9374,10.465,286.0155,109.583,98.4885,8.4845,6.917,11.5115,97,21,0.169828,2025-12-25T17:31:27.046167Z,20251225_173127.046167_seed0_six_way
BR4,six_way,77,0.704579,0.0,17.618166,11.4474,7.1014,9.8808,260.7875,108.2268,99.1312,33.7125,8.2732,10.8688,143,36,0.521722,2025-12-25T17:31:27.570605Z,20251225_173127.570605_seed0_six_way
BR4,six_way,78,0.785857,0.0,8.209435,2.9169,5.3247,8.9407,285.9098,110.2967,100.1652,8.5902,6.2033,9.8348,135,29,0.482363,2025-12-25T17:31:28.056754Z,20251225_173128.056754_seed0_six_way
BR4,six_way,79,0.757514,0.0,6.404439,0.9794,6.1867,8.2922,291.6156,109.2925,100.8786,2.8844,7.2075,9.1214,153,64,0.730301,2025-12-25T17:31:28.790078Z,20251225_173128.790078_seed0_six_way
BR4,six_way,80,0.816763,0.0,7.273711,2.5525,4.3099,8.439,286.9828,111.479,100.7171,7.5172,5.021,9.2829,114,18,0.245355,2025-12-25T17:31:29.038445Z,20251225_173129.038445_seed0_six_way
BR4,six_way,81,0.769403,0.0,17.006845,11.3087,5.1452,10.6566,261.1959,110.5059,98.2778,33.3041,5.9941,11.7222,82,22,0.154896,2025-12-25T17:31:29.204834Z,20251225_173129.204834_seed0_six_way
BR4,six_way,82,0.762254,0.0,11.018897,4.8176,6.381,10.3954,280.312,109.0662,98.5651,14.188,7.4338,11.4349,130,23,0.366807,2025-12-25T17:31:29.574321Z,20251225_173129.574321_seed0_six_way
BR4,six_way,83,0.79134,0.0,9.753825,4.5678,6.5105,7.4767,281.0477,108.9152,101.7756,13.4523,7.5848,8.2244,105,23,0.249357,2025-12-25T17:31:29.827291Z,20251225_173129.827291_seed0_six_way
BR4,six_way,84,0.83904,0.0,12.269391,8.8768,2.5031,7.0454,268.3578,113.5839,102.2501,26.1422,2.9161,7.7499,100,25,0.179258,2025-12-25T17:31:30.009796Z,20251225_173130.009796_seed0_six_way
BR4,six_way,85,0.724385,0.0,11.78745,3.0191,10.0948,13.3734,285.6088,104.7396,95.2892,8.8912,11.7604,14.7108,108,15,0.297878,2025-12-25T17:31:30.311070Z,20251225_173130.311070_seed0_six_way
BR4,six_way,86,0.723863,0.0,14.742576,8.3052,4.7418,12.9497,270.0412,110.9758,95.7553,24.4588,5.5242,14.2447,118,34,0.27449,2025-12-25T17:31:30.588726Z,20251225_173130.588726_seed0_six_way
BR4,six_way,87,0.728729,0.0,14.221122,4.5728,12.7889,12.9975,281.033,101.6009,95.7027,13.467,14.8991,14.2973,95,13,0.198866,2025-12-25T17:31:30.789609Z,20251225_173130.789609_seed0_six_way
BR4,six_way,88,0.803135,0.0,11.162669,5.2321,7.6335,8.3512,279.0914,107.607,100.8136,15.4086,8.893,9.1864,128,50,0.621919,2025-12-25T17:31:31.414715Z,20251225_173131.414715_seed0_six_way
BR4,six_way,89,0.753215,0.0,12.608506,4.1582,9.5582,13.1312,282.2541,105.3647,95.5557,12.2459,11.1353,14.4443,78,15,0.137435,2025-12-25T17:31:31.555737Z,20251225_173131.555737_seed0_six_way
BR4,six_way,90,0.749947,0.0,12.074763,3.218,10.773,12.9061,285.0231,103.9494,95.8033,9.4769,12.5506,14.1967,77,18,0.131235,2025-12-25T17:31:31.689829Z,20251225_173131.689829_seed0_six_way
BR4,six_way,91,0.643184,0.0,17.267989,7.1095,13.5617,13.6972,273.5624,100.7006,94.933,20.9376,15.7994,15.067,106,28,0.279748,2025-12-25T17:31:31.971748Z,20251225_173131.971748_seed0_six_way
BR4,six_way,92,0.786561,0.0,13.844632,8.7845,4.6325,9.3335,268.6297,111.1032,99.7332,25.8703,5.3968,10.2668,77,16,0.116867,2025-12-25T17:31:32.091334Z,20251225_173132.091334_seed0_six_way
BR4,six_way,93,0.74701,0.0,12.541632,5.9786,7.0556,10.7255,276.8929,108.2802,98.202,17.6071,8.2198,11.798,64,14,0.088186,2025-12-25T17:31:32.181398Z,20251225_173132.181398_seed0_six_way
BR4,six_way,94,0.747504,0.0,12.956626,7.5978,3.7273,11.0473,272.1244,112.1577,97.848,22.3756,4.3423,12.152,124,17,0.387594,2025-12-25T17:31:32.571574Z,20251225_173132.571574_seed0_six_way
BR4,six_way,95,0.821326,0.0,11.821388,6.6128,6.2978,7.866,275.0253,109.1631,101.3474,19.4747,7.3369,8.6526,155,26,0.894057,2025-12-25T17:31:33.469933Z,20251225_173133.469933_seed0_six_way
BR4,six_way,96,0.751022,0.0,16.803925,8.9401,10.5837,10.6847,268.1713,104.17,98.2469,26.3287,12.33,11.7531,136,13,0.497478,2025-12-25T17:31:33.970256Z,20251225_173133.970256_seed0_six_way
BR4,six_way,97,0.759881,0.0,14.137359,7.7462,7.3249,10.06,271.6874,107.9665,98.934,22.8126,8.5335,11.066,121,21,0.285597,2025-12-25T17:31:34.260744Z,20251225_173134.260744_seed0_six_way
BR4,six_way,98,0.713829,0.0,19.979247,12.7004,9.9403,9.9586,257.0972,104.9195,99.0456,37.4028,11.5805,10.9544,96,20,0.177193,2025-12-25T17:31:34.440653Z,20251225_173134.440653_seed0_six_way
BR4,six_way,99,0.832818,0.0,9.68918,6.054,3.1988,6.8289,276.6709,112.7733,102.4883,17.8291,3.7267,7.5117,110,24,0.184062,2025-12-25T17:31:34.627786Z,20251225_173134.627786_seed0_six_way
BR4,six_way,100,0.751417,0.0,12.675965,6.3676,6.6641,10.465,275.7473,108.7363,98.4885,18.7527,7.7637,11.5115,121,23,0.477648,2025-12-25T17:31:35.108035Z,20251225_173135.108035_seed0_six_way
BR4,C1_respect,1,0.689777,0.0,20.121699,11.8824,11.5023,10.8829,259.5064,103.0998,98.0288,34.9936,13.4002,11.9712,73,33,0.083988,2025-12-25T17:31:35.195046Z,20251225_173135.195046_seed0_C1_respect
BR4,C1_respect,2,0.775971,0.0,10.365211,5.1091,6.1876,8.037,279.4536,109.2915,101.1594,15.0464,7.2085,8.8406,100,23,0.222294,2025-12-25T17:31:35.420614Z,20251225_173135.420614_seed0_C1_respect
BR4,C1_respect,3,0.750028,0.0,14.560912,8.4801,7.2171,9.3644,269.526,108.0921,99.6991,24.974,8.4079,10.3009,113,22,0.222599,2025-12-25T17:31:35.645505Z,20251225_173135.645505_seed0_C1_respect
BR4,C1_respect,4,0.721513,0.0,12.282095,5.2392,5.6186,13.5192,279.0706,109.9543,95.1288,15.4294,6.5457,14.8712,137,32,0.323636,2025-12-25T17:31:35.972734Z,20251225_173135.972734_seed0_C1_respect
BR4,C1_respect,5,0.849835,0.0,9.177254,5.171,5.2094,5.6676,279.2715,110.4311,103.7657,15.2285,6.0689,6.2343,114,16,0.257504,2025-12-25T17:31:36.232783Z,20251225_173136.232783_seed0_C1_respect
BR4,C1_respect,6,0.725552,0.0,9.017888,4.3925,3.3892,9.2448,281.564,112.5516,99.8307,12.936,3.9484,10.1693,103,29,0.225375,2025-12-25T17:31:36.461752Z,20251225_173136.461752_seed0_C1_respect
BR4,C1_respect,7,0.710884,0.0,17.519206,8.5258,11.0327,13.269,269.3914,103.6469,95.4041,25.1086,12.8531,14.5959,102,36,0.241937,2025-12-25T17:31:36.706460Z,20251225_173136.706460_seed0_C1_respect
BR4,C1_respect,8,0.743709,0.0,15.496126,8.0738,10.336,9.6996,270.7226,104.4586,99.3305,23.7774,12.0414,10.6695,79,28,0.103397,2025-12-25T17:31:36.812088Z,20251225_173136.812088_seed0_C1_respect
BR4,C1_respect,9,0.813856,0.0,8.085826,3.8579,3.4652,8.0536,283.1384,112.463,101.1411,11.3616,4.037,8.8589,104,45,0.24932,2025-12-25T17:31:37.064378Z,20251225_173137.064378_seed0_C1_respect
BR4,C1_respect,10,0.736183,0.0,13.763184,7.5637,5.4029,11.5638,272.225,110.2056,97.2798,22.275,6.2944,12.7202,120,13,0.328591,2025-12-25T17:31:37.396783Z,20251225_173137.396783_seed0_C1_respect
BR4,C1_respect,11,0.75636,0.0,12.471362,7.5759,5.7849,7.6035,272.1891,109.7606,101.6362,22.3109,6.7394,8.3638,95,31,0.215676,2025-12-25T17:31:37.615139Z,20251225_173137.615139_seed0_C1_respect
BR4,C1_respect,12,0.766661,0.0,12.499238,6.5609,6.9478,9.1651,275.1781,108.4058,99.9184,19.3219,8.0942,10.0816,85,29,0.141994,2025-12-25T17:31:37.759646Z,20251225_173137.759646_seed0_C1_respect
BR4,C1_respect,13,0.669887,0.0,16.563834,5.6843,13.5983,15.554,277.7599,100.658,92.8906,16.7401,15.842,17.1094,135,34,0.558835,2025-12-25T17:31:38.321837Z,20251225_173138.321837_seed0_C1_respect
BR4,C1_respect,14,0.740588,0.0,14.954829,9.7338,3.799,10.7024,265.8341,112.0741,98.2273,28.6659,4.4259,11.7727,74,31,0.140743,2025-12-25T17:31:38.464751Z,20251225_173138.464751_seed0_C1_respect
BR4,C1_respect,15,0.715954,0.0,5.780237,0.3279,4.6665,9.9442,295.4656,111.0635,99.0614,0.9656,5.4365,10.9386,80,20,0.122842,2025-12-25T17:31:38.590259Z,20251225_173138.590259_seed0_C1_respect
BR4,C1_respect,16,0.767061,0.0,8.077577,2.8974,4.4603,9.5487,285.967,111.3038,99.4964,8.533,5.1962,10.5036,110,28,0.252354,2025-12-25T17:31:38.845422Z,20251225_173138.845422_seed0_C1_respect
BR4,C1_respect,17,0.700142,0.0,13.682191,6.0262,10.4087,10.1575,276.7528,104.3739,98.8267,17.7472,12.1261,11.1733,65,26,0.066629,2025-12-25T17:31:38.914932Z,20251225_173138.914932_seed0_C1_respect
BR4,C1_respect,18,0.71915,0.0,19.499576,10.8012,12.2875,11.2493,262.6904,102.185,97.6258,31.8096,14.315,12.3742,63,12,0.046609,2025-12-25T17:31:38.964151Z,20251225_173138.964151_seed0_C1_respect
BR4,C1_respect,19,0.751043,0.0,11.449181,6.0308,3.3192,11.5637,276.7393,112.6332,97.28,17.7607,3.8668,12.72,119,19,0.336751,2025-12-25T17:31:39.303220Z,20251225_173139.303220_seed0_C1_respect
BR4,C1_respect,20,0.793988,0.0,12.011342,6.3449,6.4261,8.9653,275.8142,109.0136,100.1381,18.6858,7.4864,9.8619,123,16,0.24889,2025-12-25T17:31:39.555213Z,20251225_173139.555213_seed0_C1_respect
BR4,C1_respect,21,0.760268,0.0,14.137568,7.1612,9.9868,8.8076,273.4104,104.8653,100.3116,21.0896,11.6347,9.6884,79,35,0.0806,2025-12-25T17:31:39.639803Z,20251225_173139.639803_seed0_C1_respect
BR4,C1_respect,22,0.841246,0.0,5.729984,1.3505,3.9601,7.8175,290.5229,111.8865,101.4007,3.9771,4.6135,8.5993,90,21,0.126204,2025-12-25T17:31:39.767899Z,20251225_173139.767899_seed0_C1_respect
BR4,C1_respect,23,0.760028,0.0,11.124882,3.6338,11.2246,8.7241,283.7985,103.4234,100.4035,10.7015,13.0766,9.5965,89,9,0.151831,2025-12-25T17:31:39.922510Z,20251225_173139.922510_seed0_C1_respect
BR4,C1_respect,24,0.716086,0.0,14.011042,9.1311,4.4781,9.0227,267.6088,111.283,100.075,26.8912,5.217,9.925,94,43,0.136857,2025-12-25T17:31:40.061642Z,20251225_173140.061642_seed0_C1_respect
BR4,C1_respect,25,0.684213,0.0,17.588109,9.1055,10.6727,12.2863,267.6843,104.0663,96.4851,26.8157,12.4337,13.5149,96,37,0.158735,2025-12-25T17:31:40.223716Z,20251225_173140.223716_seed0_C1_respect
BR4,C1_respect,26,0.773362,0.0,14.063374,6.9977,7.1244,12.0745,273.8918,108.2001,96.718,20.6082,8.2999,13.282,138,20,0.298157,2025-12-25T17:31:40.524604Z,20251225_173140.524604_seed0_C1_respect
BR4,C1_respect,27,0.784659,0.0,13.456938,7.95,6.5238,8.5072,271.0873,108.8997,100.6421,23.4127,7.6003,9.3579,106,13,0.182396,2025-12-25T17:31:40.709681Z,20251225_173140.709681_seed0_C1_respect
BR4,C1_respect,28,0.806869,0.0,12.729139,7.5818,4.5378,9.6113,272.1716,111.2134,99.4276,22.3284,5.2866,10.5724,142,33,0.350876,2025-12-25T17:31:41.063417Z,20251225_173141.063417_seed0_C1_respect
BR4,C1_respect,29,0.664438,0.0,23.591942,18.2446,5.1912,9.998,240.7696,110.4523,99.0022,53.7304,6.0477,10.9978,110,17,0.272833,2025-12-25T17:31:41.339484Z,20251225_173141.339484_seed0_C1_respect
BR4,C1_respect,30,0.850678,0.0,5.135205,0.3446,6.514,6.1836,293.4853,108.9111,103.198,1.0147,7.5889,6.802,133,18,0.403369,2025-12-25T17:31:41.746278Z,20251225_173141.746278_seed0_C1_respect
BR4,C1_respect,31,0.742364,0.0,11.735185,3.7289,9.9806,11.4514,283.5184,104.8726,97.4035,10.9816,11.6274,12.5965,108,37,0.218573,2025-12-25T17:31:41.968233Z,20251225_173141.968233_seed0_C1_respect
BR4,C1_respect,32,0.794789,0.0,8.549063,2.0643,6.3979,11.0131,288.4208,109.0464,97.8856,6.0792,7.4536,12.1144,117,39,0.237184,2025-12-25T17:31:42.209151Z,20251225_173142.209151_seed0_C1_respect
BR4,C1_respect,33,0.838076,0.0,8.334816,3.5382,5.8334,7.0805,284.08,109.7041,102.2115,10.42,6.7959,7.7885,110,22,0.238766,2025-12-25T17:31:42.450370Z,20251225_173142.450370_seed0_C1_respect
BR4,C1_respect,34,0.66024,0.0,14.740471,6.1991,8.2345,14.8835,276.2436,106.9068,93.6282,18.2564,9.5932,16.3718,110,26,0.335696,2025-12-25T17:31:42.788564Z,20251225_173142.788564_seed0_C1_respect
BR4,C1_respect,35,0.73568,0.0,9.809377,4.1726,5.2752,9.9949,282.2118,110.3544,99.0056,12.2882,6.1456,10.9944,107,44,0.240884,2025-12-25T17:31:43.033144Z,20251225_173143.033144_seed0_C1_respect
BR4,C1_respect,36,0.745702,0.0,10.756464,5.5728,4.7784,9.355,278.088,110.9331,99.7095,16.412,5.5669,10.2905,107,24,0.252695,2025-12-25T17:31:43.287938Z,20251225_173143.287938_seed0_C1_respect
BR4,C1_respect,37,0.854533,0.0,5.270796,0.8661,4.3403,7.4593,291.9493,111.4435,101.7947,2.5507,5.0565,8.2053,114,22,0.25129,2025-12-25T17:31:43.542257Z,20251225_173143.542257_seed0_C1_respect
BR4,C1_respect,38,0.791701,0.0,13.01201,7.5909,5.5442,9.2927,272.1449,110.041,99.778,22.3551,6.459,10.222,94,21,0.120355,2025-12-25T17:31:43.666443Z,20251225_173143.666443_seed0_C1_respect
BR4,C1_respect,39,0.787478,0.0,10.336625,3.7045,7.7382,10.0774,283.5903,107.485,98.9148,10.9097,9.015,11.0852,189,36,1.004432,2025-12-25T17:31:44.673214Z,20251225_173144.673214_seed0_C1_respect
BR4,C1_respect,40,0.667204,0.0,18.051757,9.6829,12.3172,10.2632,265.9838,102.1504,98.7104,28.5162,14.3496,11.2896,71,31,0.084402,2025-12-25T17:31:44.760734Z,20251225_173144.760734_seed0_C1_respect
BR4,C1_respect,41,0.754084,0.0,10.694855,4.7896,8.345,7.5064,280.3945,106.778,101.7429,14.1055,9.722,8.2571,90,23,0.101582,2025-12-25T17:31:44.866732Z,20251225_173144.866732_seed0_C1_respect
BR4,C1_respect,42,0.715454,0.0,10.010637,2.8797,6.3337,12.884,286.0192,109.1212,95.8276,8.4808,7.3788,14.1724,100,21,0.242846,2025-12-25T17:31:45.111817Z,20251225_173145.111817_seed0_C1_respect
BR4,C1_respect,43,0.737839,0.0,13.786334,9.515,2.6874,9.2785,266.4782,113.3691,99.7936,28.0218,3.1309,10.2064,66,24,0.071242,2025-12-25T17:31:45.186002Z,20251225_173145.186002_seed0_C1_respect
BR4,C1_respect,44,0.782007,0.0,12.122754,4.5225,12.4118,7.8089,281.1813,102.0402,101.4102,13.3187,14.4598,8.5898,114,24,0.185521,2025-12-25T17:31:45.374468Z,20251225_173145.374468_seed0_C1_respect
BR4,C1_respect,45,0.783185,0.0,9.485456,4.4206,5.4491,8.2633,281.4815,110.1517,100.9104,13.0185,6.3483,9.0896,117,41,0.368509,2025-12-25T17:31:45.745896Z,20251225_173145.745896_seed0_C1_respect
BR4,C1_respect,46,0.730841,0.0,19.71572,11.1462,11.3801,11.876,261.6743,103.2421,96.9364,32.8257,13.2579,13.0636,79,19,0.101325,2025-12-25T17:31:45.850434Z,20251225_173145.850434_seed0_C1_respect
BR4,C1_respect,47,0.775601,0.0,13.755597,7.8021,7.1951,9.0066,271.5227,108.1178,100.0928,22.9773,8.3822,9.9072,113,25,0.217267,2025-12-25T17:31:46.070080Z,20251225_173146.070080_seed0_C1_respect
BR4,C1_respect,48,0.788788,0.0,7.457757,0.8784,7.7794,9.7484,297.087,107.437,99.2767,2.587,9.063,10.7233,83,26,0.128821,2025-12-25T17:31:46.202374Z,20251225_173146.202374_seed0_C1_respect
BR4,C1_respect,49,0.716258,0.0,13.822552,7.4619,6.8156,10.502,272.5247,108.5599,98.4478,21.9753,7.9401,11.5522,87,19,0.13301,2025-12-25T17:31:46.337679Z,20251225_173146.337679_seed0_C1_respect
BR4,C1_respect,50,0.731271,0.0,17.709416,12.6412,4.4725,9.7177,257.2716,111.2896,99.3106,37.2284,5.2104,10.6894,133,34,0.42856,2025-12-25T17:31:46.769222Z,20251225_173146.769222_seed0_C1_respect
BR4,C1_respect,51,0.761395,0.0,10.655875,3.4651,9.2853,9.9504,284.2952,105.6826,99.0546,10.2048,10.8174,10.9454,127,57,0.393313,2025-12-25T17:31:47.166703Z,20251225_173147.166703_seed0_C1_respect
