br_class,mode,case_id,z1,z2,z3,rdx,rdy,rdz,cgx,cgy,cgz,devx,devy,devz,placed,unplaced,elapsed,timestamp_utc,run_id
BR2,six_way,78,0.86895,0.0,4.673,0.6994,6.3788,4.1163,292.4402,109.0687,105.4721,2.0598,7.4313,4.5279,164,27,0.234885,2026-01-04T01:45:01.989775Z,20260104_014501.989775_seed0_six_way
BR2,six_way,79,0.889584,0.0,4.1901,0.6067,3.2666,6.3437,292.7133,112.6944,103.0219,1.7867,3.8056,6.9781,182,24,0.40108,2026-01-04T01:55:42.065413Z,20260104_015542.065413_seed0_six_way
BR2,six_way,80,0.86287,0.0,4.4862,0.069,5.053,6.6989,294.2969,110.6133,102.6312,0.2031,5.8867,7.3688,98,18,0.12279,2026-01-04T01:57:50.678831Z,20260104_015750.678831_seed0_six_way
BR2,six_way,81,0.894749,0.0,5.7121,2.7513,2.8247,5.221,286.3975,113.2093,104.2569,8.1025,3.2907,5.7431,72,14,0.021864,2026-01-04T01:58:26.240818Z,20260104_015826.240818_seed0_six_way
BR2,six_way,82,0.885621,0.0,7.1451,3.6627,2.4803,7.0537,283.7134,113.6104,102.2409,10.7866,2.8896,7.7591,132,17,0.077005,2026-01-04T02:02:38.813543Z,20260104_020238.813543_seed0_six_way
BR2,six_way,83,0.860242,0.0,5.2039,3.0084,0.5817,5.5223,285.6403,117.1776,103.9255,8.8597,0.6776,6.0745,121,15,0.051989,2026-01-04T02:05:15.521858Z,20260104_020515.521858_seed0_six_way
BR2,six_way,84,0.907954,0.0,4.6125,1.09,4.9134,4.4576,291.2899,110.7759,105.0966,3.2101,5.7241,4.9034,76,9,0.019799,2026-01-04T02:05:54.538092Z,20260104_020554.538092_seed0_six_way
BR2,six_way,85,0.912915,0.0,3.4715,1.1914,3.424,2.6514,290.9912,112.511,107.0834,3.5088,3.989,2.9166,189,20,0.265893,2026-01-04T02:15:12.199688Z,20260104_021512.199688_seed0_six_way
BR2,six_way,86,0.903185,0.0,4.0774,1.7917,0.5951,5.6931,289.2235,117.1933,103.7376,5.2765,0.6933,6.2624,136,24,0.192156,2026-01-04T02:19:16.388722Z,20260104_021916.388722_seed0_six_way
BR2,six_way,87,0.889825,0.0,5.3827,1.8721,2.2811,7.2522,288.9867,113.8426,102.0226,5.5133,2.6574,7.9774,90,12,0.030181,2026-01-04T02:20:05.795873Z,20260104_022005.795873_seed0_six_way
BR2,six_way,88,0.865965,0.0,6.8,1.6819,8.3191,5.2317,289.5468,106.8082,104.2451,4.9532,9.6918,5.7549,119,21,0.045017,2026-01-04T02:22:48.886931Z,20260104_022248.886931_seed0_six_way
BR2,six_way,89,0.807716,0.0,4.0361,1.3781,5.2069,1.8033,290.4414,110.434,108.0164,4.0586,6.066,1.9836,79,21,0.079064,2026-01-04T02:24:07.427292Z,20260104_022407.427292_seed0_six_way
BR2,six_way,90,0.834927,0.0,6.5464,1.9031,1.6563,11.0044,288.8953,114.5705,97.8951,5.6047,1.9295,12.1049,61,21,0.01635,2026-01-04T02:24:46.951678Z,20260104_022446.951678_seed0_six_way
BR2,six_way,91,0.807401,0.0,2.9696,0.4611,0.9436,5.8648,295.8581,117.5993,103.5487,1.3581,1.0993,6.4513,151,15,0.210828,2026-01-04T02:28:26.191500Z,20260104_022826.191500_seed0_six_way
BR2,six_way,92,0.845007,0.0,5.0631,0.1583,4.8608,8.2365,294.9663,110.8371,100.9398,0.4663,5.6629,9.0602,72,9,0.036999,2026-01-04T02:29:05.364645Z,20260104_022905.364645_seed0_six_way
BR2,six_way,93,0.871356,0.0,5.367,1.7738,4.2079,5.4319,289.2762,111.5978,104.0249,5.2238,4.9022,5.9751,72,13,0.028409,2026-01-04T02:29:44.073748Z,20260104_022944.073748_seed0_six_way
BR2,six_way,94,0.833232,0.0,3.8661,0.5692,1.7041,7.2151,292.8237,118.4853,102.0634,1.6763,1.9853,7.9366,141,27,0.150691,2026-01-04T02:34:52.118837Z,20260104_023452.118837_seed0_six_way
BR2,six_way,95,0.895434,0.0,2.651,0.5481,0.9527,4.7535,292.8857,115.3901,104.7712,1.6143,1.1099,5.2288,128,21,0.221574,2026-01-04T02:38:18.147735Z,20260104_023818.147735_seed0_six_way
BR2,six_way,96,0.929886,0.0,4.0854,2.2678,0.0465,5.0213,287.8214,116.5542,104.4765,6.6786,0.0542,5.5235,183,19,0.892321,2026-01-04T02:47:22.462579Z,20260104_024722.462579_seed0_six_way
BR2,six_way,97,0.847126,0.0,2.8817,0.4358,1.4746,5.1306,295.7835,114.7821,104.3564,1.2835,1.7179,5.6436,147,18,0.30973,2026-01-04T02:52:36.088705Z,20260104_025236.088705_seed0_six_way
BR2,six_way,98,0.886383,0.0,3.7744,0.7648,0.5072,7.7091,292.2477,115.9091,101.52,2.2523,0.5909,8.48,121,17,0.08467,2026-01-04T02:55:17.336213Z,20260104_025517.336213_seed0_six_way
BR2,six_way,99,0.889203,0.0,2.8572,0.6661,1.0847,4.8603,292.5384,115.2363,104.6537,1.9616,1.2637,5.3463,143,31,0.174237,2026-01-04T02:59:27.945534Z,20260104_025927.945534_seed0_six_way
BR2,six_way,100,0.850629,0.0,5.326,2.3922,2.2437,5.7447,287.4551,113.8861,103.6808,7.0449,2.6139,6.3192,114,25,0.202553,2026-01-04T03:02:47.681610Z,20260104_030247.681610_seed0_six_way
BR3,six_way,1,0.74217,0.0,3.5046,0.8744,1.5892,5.534,297.0751,114.6486,103.9126,2.5751,1.8514,6.0874,79,15,0.070056,2026-01-04T03:04:00.792454Z,20260104_030400.792454_seed0_six_way
BR3,six_way,2,0.90302,0.0,4.0477,1.2303,2.2934,5.3166,290.8768,113.8282,104.1518,3.6232,2.6718,5.8482,102,13,0.086176,2026-01-04T03:05:30.891606Z,20260104_030530.891606_seed0_six_way
BR3,six_way,3,0.887085,0.0,4.6695,2.0311,1.5646,5.6401,288.5184,114.6772,103.7959,5.9816,1.8228,6.2041,118,25,0.162618,2026-01-04T03:09:55.975012Z,20260104_030955.975012_seed0_six_way
BR3,six_way,4,0.784838,0.0,3.8319,0.8444,1.2515,6.8646,292.0133,117.958,102.4489,2.4867,1.458,7.5511,155,30,0.493657,2026-01-04T03:20:46.748620Z,20260104_032046.748620_seed0_six_way
BR3,six_way,5,0.879316,0.0,4.4004,1.0968,1.687,7.2782,291.27,114.5347,101.994,3.23,1.9653,8.006,95,18,0.096022,2026-01-04T03:22:49.723533Z,20260104_032249.723533_seed0_six_way
BR3,six_way,6,0.879439,0.0,5.5816,2.3955,3.1752,5.4465,287.4453,112.8009,104.0089,7.0547,3.6991,5.9911,126,17,0.108979,2026-01-04T03:28:44.319974Z,20260104_032844.319974_seed0_six_way
BR3,six_way,7,0.862832,0.0,4.9876,1.6019,0.2366,9.0633,289.7826,116.2243,100.0304,4.7174,0.2757,9.9696,123,21,0.161101,2026-01-04T03:33:00.252422Z,20260104_033300.252422_seed0_six_way
BR3,six_way,8,0.807039,0.0,4.2484,0.791,0.2657,9.1873,292.1706,116.8096,99.8939,2.3294,0.3096,10.1061,94,10,0.160144,2026-01-04T03:34:30.474372Z,20260104_033430.474372_seed0_six_way
BR3,six_way,9,0.851994,0.0,6.0161,2.0976,4.986,5.5111,288.3225,110.6914,103.9378,6.1775,5.8086,6.0622,119,14,0.122472,2026-01-04T03:38:39.743395Z,20260104_033839.743395_seed0_six_way
BR3,six_way,10,0.829685,0.0,4.8295,2.3642,0.3859,6.4331,287.5376,116.0504,102.9236,6.9624,0.4496,7.0764,149,31,0.918001,2026-01-04T03:50:47.041086Z,20260104_035047.041086_seed0_six_way
BR3,six_way,11,0.881975,0.0,6.8594,3.5899,3.009,5.9097,283.9278,112.9946,103.4993,10.5722,3.5054,6.5007,104,15,0.119293,2026-01-04T03:53:31.113946Z,20260104_035331.113946_seed0_six_way
BR3,six_way,12,0.788242,0.0,4.1296,0.0779,1.2883,9.6896,294.2707,114.9992,99.3414,0.2293,1.5008,10.6586,77,26,0.105972,2026-01-04T03:55:33.214572Z,20260104_035533.214572_seed0_six_way
BR3,six_way,13,0.871264,0.0,3.9661,0.568,2.0646,7.1091,292.8272,114.0947,102.1799,1.6728,2.4053,7.8201,174,25,0.702917,2026-01-04T04:07:26.239976Z,20260104_040726.239976_seed0_six_way
BR3,six_way,14,0.784817,0.0,3.8953,1.5181,0.2511,6.2933,290.0292,116.7925,103.0774,4.4708,0.2925,6.9226,76,28,0.1787,2026-01-04T04:08:54.080333Z,20260104_040854.080333_seed0_six_way
BR3,six_way,15,0.858037,0.0,6.3509,3.1774,3.5183,5.0878,285.1426,112.4012,104.4034,9.3574,4.0988,5.5966,81,22,0.068757,2026-01-04T04:10:38.940402Z,20260104_041038.940402_seed0_six_way
BR3,six_way,16,0.870211,0.0,5.9225,2.2554,3.4089,6.5037,287.858,112.5286,102.846,6.642,3.9714,7.154,96,32,0.141316,2026-01-04T04:13:13.082367Z,20260104_041313.082367_seed0_six_way
BR3,six_way,17,0.849055,0.0,5.127,0.4059,5.8785,6.6701,293.3046,109.6515,102.6629,1.1954,6.8485,7.3371,75,11,0.021583,2026-01-04T04:13:51.879242Z,20260104_041351.879242_seed0_six_way
BR3,six_way,18,0.899883,0.0,6.3768,3.2859,1.377,7.1354,284.823,114.8957,102.151,9.677,1.6043,7.849,77,8,0.045664,2026-01-04T04:14:31.292518Z,20260104_041431.292518_seed0_six_way
BR3,six_way,19,0.895716,0.0,5.1648,1.4901,5.3102,4.4724,290.1115,110.3137,105.0804,4.3885,6.1863,4.9196,152,24,0.188669,2026-01-04T04:22:28.926099Z,20260104_042228.926099_seed0_six_way
BR3,six_way,20,0.858943,0.0,5.3708,2.0182,2.3493,6.7562,288.5563,113.7631,102.5682,5.9437,2.7369,7.4318,98,37,0.222628,2026-01-04T04:25:34.533219Z,20260104_042534.533219_seed0_six_way
BR3,six_way,21,0.832169,0.0,4.6528,1.0322,2.0071,7.8003,291.4601,114.1617,101.4197,3.0399,2.3383,8.5803,75,19,0.149255,2026-01-04T04:26:56.755111Z,20260104_042656.755111_seed0_six_way
BR3,six_way,22,0.717121,0.0,4.217,1.2073,0.5293,7.7079,290.9444,115.8834,101.5213,3.5556,0.6166,8.4787,79,32,0.178132,2026-01-04T04:28:22.322841Z,20260104_042822.322841_seed0_six_way
BR3,six_way,23,0.785205,0.0,3.5646,1.2796,1.4783,4.7301,290.7316,114.7777,104.7969,3.7684,1.7223,5.2031,102,28,0.071801,2026-01-04T04:31:22.431813Z,20260104_043122.431813_seed0_six_way
BR3,six_way,24,0.858663,0.0,4.8572,2.2386,0.0542,7.1961,287.9072,116.4369,102.0843,6.5928,0.0631,7.9157,95,17,0.106366,2026-01-04T04:33:29.309763Z,20260104_043329.309763_seed0_six_way
BR3,six_way,25,0.733978,0.0,4.5535,1.3949,3.1271,5.3721,290.3919,112.8569,104.0906,4.1081,3.6431,5.9094,108,27,0.144888,2026-01-04T04:37:26.656397Z,20260104_043726.656397_seed0_six_way
BR3,six_way,26,0.8948,0.0,3.3004,0.0092,3.1062,5.6866,294.5272,112.8813,103.7447,0.0272,3.6187,6.2553,136,25,0.030757,2026-01-04T04:43:21.266417Z,20260104_044321.266417_seed0_six_way
BR3,six_way,27,0.775513,0.0,4.5056,0.0024,2.4067,9.7324,294.4928,119.3039,99.2944,0.0072,2.8039,10.7056,104,16,0.078396,2026-01-04T04:45:41.480676Z,20260104_044541.480676_seed0_six_way
BR3,six_way,28,0.855879,0.0,5.6728,1.2037,1.6125,10.541,290.9552,114.6214,98.4049,3.5448,1.8786,11.5951,121,22,0.057542,2026-01-04T04:49:53.577083Z,20260104_044953.577083_seed0_six_way
BR3,six_way,29,0.796721,0.0,3.6225,0.333,3.3295,5.4618,293.5194,112.6212,103.992,0.9806,3.8788,6.008,166,28,0.805256,2026-01-04T04:59:44.577794Z,20260104_045944.577794_seed0_six_way
BR3,six_way,30,0.751531,0.0,4.0971,0.0412,0.2426,10.8065,294.6215,116.7827,98.1128,0.1215,0.2827,11.8872,139,22,0.208636,2026-01-04T05:06:14.170055Z,20260104_050614.170055_seed0_six_way
BR3,six_way,31,0.850153,0.0,5.0477,0.0877,4.2893,8.9887,294.7584,111.5029,100.1124,0.2584,4.9971,9.8876,118,18,0.229584,2026-01-04T05:11:10.023067Z,20260104_051110.023067_seed0_six_way
BR3,six_way,32,0.8668,0.0,4.5596,0.1925,5.7389,5.8418,293.9332,109.8141,103.574,0.5668,6.6859,6.426,118,23,0.375456,2026-01-04T05:15:17.365301Z,20260104_051517.365301_seed0_six_way
BR3,six_way,33,0.905193,0.0,4.9418,2.2696,1.7564,5.5412,287.816,114.4538,103.9047,6.684,2.0462,6.0953,117,14,0.132648,2026-01-04T05:17:40.144862Z,20260104_051740.144862_seed0_six_way
BR3,six_way,34,0.781445,0.0,4.8404,1.0346,1.8044,8.5199,291.453,114.3978,100.6281,3.047,2.1022,9.3719,139,25,0.284908,2026-01-04T05:26:36.933625Z,20260104_052636.933625_seed0_six_way
BR3,six_way,35,0.892765,0.0,4.5903,0.8416,5.839,4.0818,292.0215,109.6975,105.51,2.4785,6.8025,4.49,133,16,0.096687,2026-01-04T05:31:38.573349Z,20260104_053138.573349_seed0_six_way
BR3,six_way,36,0.806607,0.0,3.7668,0.0234,1.7058,8.4037,294.5689,118.4873,100.7559,0.0689,1.9873,9.2441,85,26,0.286978,2026-01-04T05:33:06.922438Z,20260104_053306.922438_seed0_six_way
BR3,six_way,37,0.860723,0.0,3.6415,0.1755,0.646,8.7773,293.9832,117.2526,100.345,0.5168,0.7526,9.655,99,13,0.085323,2026-01-04T05:34:45.332453Z,20260104_053445.332453_seed0_six_way
BR3,six_way,38,0.891731,0.0,5.6915,2.6152,1.3469,7.0943,286.7984,114.9309,102.1962,7.7016,1.5691,7.8038,90,13,0.054053,2026-01-04T05:36:29.369235Z,20260104_053629.369235_seed0_six_way
BR3,six_way,39,0.886161,0.0,3.3861,2.0389,0.0281,3.7463,288.4954,116.5328,105.8791,6.0046,0.0328,4.1209,218,14,1.143433,2026-01-04T05:56:15.485013Z,20260104_055615.485013_seed0_six_way
BR3,six_way,40,0.863909,0.0,6.4366,2.8934,1.2486,8.4858,285.9791,115.0454,100.6656,8.5209,1.4546,9.3344,75,11,0.038873,2026-01-04T05:57:19.175615Z,20260104_055719.175615_seed0_six_way
BR3,six_way,41,0.844465,0.0,4.8058,1.8581,0.1819,7.9396,289.028,116.2881,101.2664,5.472,0.2119,8.7336,109,15,0.162816,2026-01-04T06:00:11.243086Z,20260104_060011.243086_seed0_six_way
BR3,six_way,42,0.868661,0.0,7.3281,4.0525,2.9896,5.9697,282.5653,113.0171,103.4334,11.9347,3.4829,6.5666,114,17,0.110681,2026-01-04T06:04:13.071556Z,20260104_060413.071556_seed0_six_way
BR3,six_way,43,0.868057,0.0,7.9939,3.4478,4.4197,7.8901,284.3463,111.3511,101.3209,10.1537,5.1489,8.6791,81,11,0.055391,2026-01-04T06:05:27.651223Z,20260104_060527.651223_seed0_six_way
BR3,six_way,44,0.886077,0.0,5.1643,2.9302,0.0428,6.1942,285.8705,116.4502,103.1864,8.6295,0.0498,6.8136,124,18,0.117457,2026-01-04T06:10:57.602652Z,20260104_061057.602652_seed0_six_way
BR3,six_way,45,0.9028,0.0,6.0708,3.6714,1.4716,5.1688,283.6877,114.7856,104.3144,10.8123,1.7144,5.6856,132,15,0.211142,2026-01-04T06:15:38.843384Z,20260104_061538.843384_seed0_six_way
BR3,six_way,46,0.896727,0.0,4.0413,2.2553,0.1898,4.7827,287.8582,116.2789,104.739,6.6418,0.2211,5.261,99,11,0.112965,2026-01-04T06:17:25.777266Z,20260104_061725.777266_seed0_six_way
BR3,six_way,47,0.773444,0.0,4.7811,1.5563,4.6904,3.9052,289.9168,111.0356,105.7042,4.5832,5.4644,4.2958,127,21,0.200916,2026-01-04T06:22:54.521200Z,20260104_062254.521200_seed0_six_way
BR3,six_way,48,0.932984,0.0,4.5124,2.4589,2.2555,3.3345,287.2584,113.8723,106.3321,7.2416,2.6277,3.6679,96,7,0.043187,2026-01-04T06:24:19.340641Z,20260104_062419.340641_seed0_six_way
BR3,six_way,49,0.890999,0.0,5.6766,2.9644,1.7614,5.6796,285.7698,114.448,103.7524,8.7302,2.052,6.2476,87,18,0.290538,2026-01-04T06:25:47.473521Z,20260104_062547.473521_seed0_six_way
BR3,six_way,50,0.821094,0.0,3.7438,0.2688,1.7944,7.5902,293.7084,114.4095,101.6508,0.7916,2.0905,8.3492,116,20,0.140469,2026-01-04T06:29:27.106238Z,20260104_062927.106238_seed0_six_way
BR3,six_way,51,0.855187,0.0,3.6094,0.6158,2.6292,5.4104,292.6864,113.437,104.0485,1.8136,3.063,5.9515,143,22,0.29851,2026-01-04T06:35:37.766983Z,20260104_063537.766983_seed0_six_way
BR3,six_way,52,0.877911,0.0,3.3431,0.442,0.7358,7.155,293.1983,115.6428,102.1295,1.3017,0.8572,7.8705,126,17,0.136874,2026-01-04T06:38:15.010069Z,20260104_063815.010069_seed0_six_way
BR3,six_way,53,0.813387,0.0,5.4369,1.1895,2.6647,8.8211,290.9971,113.3956,100.2967,3.5029,3.1044,9.7033,88,12,0.051204,2026-01-04T06:39:25.086767Z,20260104_063925.086767_seed0_six_way
BR3,six_way,54,0.803214,0.0,3.9171,0.0404,2.9827,7.4161,294.3811,113.0252,101.8423,0.1189,3.4748,8.1577,143,35,0.563969,2026-01-04T06:48:34.492713Z,20260104_064834.492713_seed0_six_way
BR3,six_way,55,0.870441,0.0,4.6454,1.1454,2.8376,6.5974,291.1269,113.1942,102.7428,3.3731,3.3058,7.2572,126,28,0.335096,2026-01-04T06:55:20.461170Z,20260104_065520.461170_seed0_six_way
BR3,six_way,56,0.72132,0.0,2.2004,0.158,2.3771,3.0607,294.0348,119.2693,106.6333,0.4652,2.7693,3.3667,157,55,1.28446,2026-01-04T07:08:47.746720Z,20260104_070847.746720_seed0_six_way
BR3,six_way,57,0.805507,0.0,4.6521,0.2908,1.3612,10.4675,293.6436,114.9142,98.4858,0.8564,1.5858,11.5142,105,13,0.100974,2026-01-04T07:11:05.038746Z,20260104_071105.038746_seed0_six_way
BR3,six_way,58,0.861541,0.0,5.3163,3.2121,0.0926,5.8011,285.0403,116.6079,103.6188,9.4597,0.1079,6.3812,79,8,0.033179,2026-01-04T07:11:54.520182Z,20260104_071154.520182_seed0_six_way
BR3,six_way,59,0.821464,0.0,4.3831,0.8481,0.1598,9.5142,292.0024,116.6862,99.5344,2.4976,0.1862,10.4656,174,42,1.296627,2026-01-04T07:30:09.343615Z,20260104_073009.343615_seed0_six_way
BR3,six_way,60,0.882587,0.0,7.6699,5.3305,0.4465,6.174,278.8017,115.9799,103.2086,15.6983,0.5201,6.7914,101,13,0.055246,2026-01-04T07:32:19.384271Z,20260104_073219.384271_seed0_six_way
BR3,six_way,61,0.783711,0.0,4.763,0.468,0.2829,11.4374,295.8783,116.8296,97.4189,1.3783,0.3296,12.5811,72,18,0.07868,2026-01-04T07:33:15.787198Z,20260104_073315.787198_seed0_six_way
BR3,six_way,62,0.857933,0.0,5.8871,1.3699,3.2163,8.9818,290.4657,112.753,100.1201,4.0343,3.747,9.8799,99,15,0.079468,2026-01-04T07:35:16.216102Z,20260104_073516.216102_seed0_six_way
BR3,six_way,63,0.836363,0.0,4.493,1.7683,1.1213,6.332,289.2924,117.8063,103.0348,5.2076,1.3063,6.9652,109,15,0.073542,2026-01-04T07:37:49.933359Z,20260104_073749.933359_seed0_six_way
BR3,six_way,64,0.810405,0.0,4.3848,0.9872,2.4788,6.6901,291.5927,113.6121,102.6409,2.9073,2.8879,7.3591,102,32,0.203926,2026-01-04T07:42:16.788166Z,20260104_074216.788166_seed0_six_way
BR3,six_way,65,0.897563,0.0,5.0253,2.695,0.9222,5.5135,286.5633,115.4257,103.9352,7.9367,1.0743,6.0648,111,29,0.185489,2026-01-04T07:45:22.498309Z,20260104_074522.498309_seed0_six_way
BR3,six_way,66,0.858386,0.0,6.1957,1.6262,5.58,6.6337,289.7107,109.9993,102.7029,4.7893,6.5007,7.2971,78,19,0.055137,2026-01-04T07:46:48.436095Z,20260104_074648.436095_seed0_six_way
BR3,six_way,67,0.869101,0.0,7.0228,3.4071,4.074,5.7165,284.466,111.7538,103.7119,10.034,4.7462,6.2881,142,27,0.451511,2026-01-04T07:55:56.465084Z,20260104_075556.465084_seed0_six_way
BR3,six_way,68,0.811254,0.0,4.7977,0.7301,1.2539,9.802,296.6501,117.9608,99.2178,2.1501,1.4608,10.7822,103,16,0.145104,2026-01-04T07:58:16.700441Z,20260104_075816.700441_seed0_six_way
BR3,six_way,69,0.814438,0.0,4.0443,1.3638,2.0626,5.194,290.4835,114.0971,104.2866,4.0165,2.4029,5.7134,132,30,0.526664,2026-01-04T08:06:43.609118Z,20260104_080643.609118_seed0_six_way
BR3,six_way,70,0.850649,0.0,5.4525,1.4389,3.0458,7.7925,290.2626,112.9516,101.4282,4.2374,3.5484,8.5718,86,22,0.074633,2026-01-04T08:08:23.310464Z,20260104_080823.310464_seed0_six_way
BR3,six_way,71,0.87384,0.0,4.5792,0.4827,3.4557,7.5368,293.0786,112.4741,101.7096,1.4214,4.0259,8.2904,117,14,0.272662,2026-01-04T08:12:01.969751Z,20260104_081201.969751_seed0_six_way
BR3,six_way,72,0.859986,0.0,7.3593,3.2575,4.9961,6.0583,284.9067,110.6795,103.3359,9.5933,5.8205,6.6641,110,28,0.151349,2026-01-04T08:15:47.393695Z,20260104_081547.393695_seed0_six_way
BR3,six_way,73,0.807758,0.0,6.4916,2.33,1.6744,9.6928,287.6381,114.5493,99.3379,6.8619,1.9507,10.6621,86,19,0.122054,2026-01-04T08:17:46.131076Z,20260104_081746.131076_seed0_six_way
BR3,six_way,74,0.824613,0.0,4.8776,0.7229,0.3132,11.0355,292.3712,116.1351,97.861,2.1288,0.3649,12.139,98,16,0.140759,2026-01-04T08:20:17.583661Z,20260104_082017.583661_seed0_six_way
BR3,six_way,75,0.844346,0.0,4.1241,0.4371,0.181,9.8857,293.2127,116.7108,99.1258,1.2873,0.2108,10.8742,123,16,0.135461,2026-01-04T08:24:14.010666Z,20260104_082414.010666_seed0_six_way
BR3,six_way,76,0.872127,0.0,4.4099,0.7711,2.5234,7.2899,292.2291,113.5602,101.9811,2.2709,2.9398,8.0189,121,23,0.381623,2026-01-04T08:29:12.851116Z,20260104_082912.851116_seed0_six_way
BR3,six_way,77,0.853914,0.0,3.7173,0.4536,1.2049,7.6475,295.836,115.0963,101.5877,1.336,1.4037,8.4123,178,23,0.99746,2026-01-04T08:42:11.524638Z,20260104_084211.524638_seed0_six_way
BR3,six_way,78,0.771274,0.0,4.031,0.1222,1.7886,8.7721,294.1401,114.4163,100.3507,0.3599,2.0837,9.6493,124,31,0.339975,2026-01-04T08:48:47.013089Z,20260104_084847.013089_seed0_six_way
BR3,six_way,79,0.890418,0.0,5.1672,3.4973,0.03,4.6972,284.2004,116.535,104.8331,10.2996,0.035,5.1669,175,20,1.23893,2026-01-04T09:02:54.832707Z,20260104_090254.832707_seed0_six_way
BR3,six_way,80,0.793695,0.0,4.1095,0.4324,1.5876,8.3686,293.2266,114.6504,100.7945,1.2734,1.8496,9.2055,98,16,0.120881,2026-01-04T09:05:15.154085Z,20260104_090515.154085_seed0_six_way
BR3,six_way,81,0.819332,0.0,4.9328,0.0332,2.8969,10.296,294.5979,113.1251,98.6744,0.0979,3.3749,11.3256,58,22,0.098563,2026-01-04T09:06:02.577073Z,20260104_090602.577073_seed0_six_way
BR3,six_way,82,0.902858,0.0,4.027,1.7681,1.3902,4.7768,289.2929,114.8804,104.7456,5.2071,1.6196,5.2544,154,20,0.230298,2026-01-04T09:13:20.016415Z,20260104_091320.016415_seed0_six_way
BR3,six_way,83,0.861436,0.0,6.7907,2.8347,5.578,5.0234,286.1519,110.0017,104.4743,8.3481,6.4983,5.5257,125,15,0.591722,2026-01-04T09:17:44.571666Z,20260104_091744.571666_seed0_six_way
BR3,six_way,84,0.890089,0.0,4.5832,1.334,2.9397,5.8149,290.5715,113.0753,103.6036,3.9285,3.4247,6.3964,93,8,0.038866,2026-01-04T09:19:08.035825Z,20260104_091908.035825_seed0_six_way
BR3,six_way,85,0.921709,0.0,3.2576,1.4028,0.6304,4.4609,290.3686,117.2344,105.093,4.1314,0.7344,4.907,116,30,0.151437,2026-01-04T09:22:44.415341Z,20260104_092244.415341_seed0_six_way
BR3,six_way,86,0.834674,0.0,6.077,2.9152,0.3014,8.4496,285.9148,116.1489,100.7054,8.5852,0.3511,9.2946,122,33,0.586209,2026-01-04T09:29:10.534374Z,20260104_092910.534374_seed0_six_way
BR3,six_way,87,0.904633,0.0,3.8009,0.986,0.1354,7.5831,291.5963,116.3423,101.6586,2.9037,0.1577,8.3414,110,16,0.04928,2026-01-04T09:31:27.924089Z,20260104_093127.924089_seed0_six_way
BR3,six_way,88,0.86583,0.0,5.9656,2.3952,2.2575,7.4663,287.4462,113.87,101.7871,7.0538,2.63,8.2129,148,19,0.568871,2026-01-04T09:40:41.566049Z,20260104_094041.566049_seed0_six_way
BR3,six_way,89,0.792263,0.0,6.6093,0.0323,9.7314,7.6325,294.405,105.1629,101.6042,0.095,11.3371,8.3958,70,20,0.139287,2026-01-04T09:41:56.937733Z,20260104_094156.937733_seed0_six_way
BR3,six_way,90,0.834001,0.0,3.0696,1.0081,1.0588,4.5513,291.5311,117.7335,104.9935,2.9689,1.2335,5.0065,66,18,0.152386,2026-01-04T09:42:55.192528Z,20260104_094255.192528_seed0_six_way
BR3,six_way,91,0.786988,0.0,3.8606,0.0938,5.2748,4.6913,294.7762,110.3549,104.8396,0.2762,6.1451,5.1604,159,24,0.349147,2026-01-04T09:50:35.217792Z,20260104_095035.217792_seed0_six_way
BR3,six_way,92,0.891108,0.0,7.7184,4.7303,3.1368,5.0639,280.5694,112.8456,104.4297,13.9306,3.6544,5.5703,78,19,0.121425,2026-01-04T09:51:54.918723Z,20260104_095154.918723_seed0_six_way
BR3,six_way,93,0.857916,0.0,8.2563,3.4262,5.7132,7.2935,284.4097,109.8441,101.9772,10.0903,6.6559,8.0228,73,11,0.056915,2026-01-04T09:52:45.833713Z,20260104_095245.833713_seed0_six_way
BR3,six_way,94,0.854311,0.0,4.4512,0.0642,3.3523,8.4174,294.311,112.5946,100.7409,0.189,3.9054,9.2591,136,18,0.225632,2026-01-04T09:58:28.815297Z,20260104_095828.815297_seed0_six_way
BR3,six_way,95,0.888404,0.0,6.5837,3.7945,0.4687,7.3003,283.3252,115.954,101.9697,11.1748,0.546,8.0303,158,20,0.640517,2026-01-04T10:06:57.722691Z,20260104_100657.722691_seed0_six_way
BR3,six_way,96,0.874821,0.0,3.8394,1.2637,1.9671,5.0046,290.7784,114.2084,104.4949,3.7216,2.2916,5.5051,171,26,0.522274,2026-01-04T10:19:02.980394Z,20260104_101902.980394_seed0_six_way
BR3,six_way,97,0.886519,0.0,6.4614,2.4373,6.6825,4.0193,287.3222,108.7149,105.5787,7.1778,7.7851,4.4213,150,16,0.467465,2026-01-04T10:26:09.107153Z,20260104_102609.107153_seed0_six_way
BR3,six_way,98,0.88011,0.0,8.7037,4.871,3.8456,6.6235,280.155,112.0199,102.7141,14.345,4.4801,7.2859,108,17,0.106138,2026-01-04T10:29:34.813335Z,20260104_102934.813335_seed0_six_way
BR3,six_way,99,0.881307,0.0,5.0247,0.6986,3.0894,8.5615,292.4427,112.9009,100.5823,2.0573,3.5991,9.4177,90,20,0.065041,2026-01-04T10:31:05.430618Z,20260104_103105.430618_seed0_six_way
BR3,six_way,100,0.867681,0.0,4.2774,0.6505,1.3318,8.5135,292.5842,114.9484,100.6352,1.9158,1.5516,9.3648,121,16,0.210102,2026-01-04T10:34:17.383834Z,20260104_103417.383834_seed0_six_way
