br_class,mode,case_id,z1,z2,z3,rdx,rdy,rdz,cgx,cgy,cgz,devx,devy,devz,placed,unplaced,elapsed,timestamp_utc,run_id
BR3,six_way,58,0.707961,13.0,21.285137,14.4079,4.7487,14.4472,252.0688,110.9678,94.108,42.4312,5.5322,15.892,74,13,0.083518,2025-12-25T16:26:15.773629Z,20251225_162615.773629_seed0_six_way
BR3,six_way,59,0.755685,53.0,11.368645,4.2259,9.731,9.3854,282.0547,105.1634,99.676,12.4453,11.3366,10.324,163,53,0.607592,2025-12-25T16:26:16.406588Z,20251225_162616.406588_seed0_six_way
BR3,six_way,60,0.739878,26.0,16.209274,7.8063,8.9444,13.8346,271.5104,106.0798,94.782,22.9896,10.4202,15.218,88,26,0.156109,2025-12-25T16:26:16.584705Z,20251225_162616.584705_seed0_six_way
BR3,six_way,61,0.681504,19.0,21.987117,15.7832,6.3139,11.022,248.0186,109.1443,97.8758,46.4814,7.3557,12.1242,71,19,0.106885,2025-12-25T16:26:16.705396Z,20251225_162616.705396_seed0_six_way
BR3,six_way,62,0.675112,16.0,19.699725,13.9852,5.502,10.4572,253.3135,110.0902,98.4971,41.1865,6.4098,11.5029,98,16,0.149026,2025-12-25T16:26:16.866302Z,20251225_162616.866302_seed0_six_way
BR3,six_way,63,0.788947,25.0,10.46296,3.0181,8.2145,11.7552,285.6118,106.9301,97.0692,8.8882,9.5699,12.9308,99,25,0.213129,2025-12-25T16:26:17.114533Z,20251225_162617.114533_seed0_six_way
BR3,six_way,64,0.723073,47.0,9.324903,2.8251,4.1449,13.4781,286.18,111.6712,95.1741,8.32,4.8288,14.8259,87,47,0.178583,2025-12-25T16:26:17.327422Z,20251225_162617.327422_seed0_six_way
BR3,six_way,65,0.696975,22.0,12.884163,4.2563,11.5819,11.4771,281.9652,103.0071,97.3752,12.5348,13.4929,12.6248,118,22,0.315857,2025-12-25T16:26:17.657122Z,20251225_162617.657122_seed0_six_way
BR3,six_way,66,0.71731,18.0,17.536645,9.2038,7.6577,15.076,267.3949,107.5788,93.4164,27.1051,8.9212,16.5836,79,18,0.108929,2025-12-25T16:26:17.801917Z,20251225_162617.801917_seed0_six_way
BR3,six_way,67,0.779219,37.0,7.675218,0.0401,8.7003,11.6106,294.6181,106.3641,97.2283,0.1181,10.1359,12.7717,132,37,0.507727,2025-12-25T16:26:18.339055Z,20251225_162618.339055_seed0_six_way
BR3,six_way,68,0.715134,17.0,12.409867,2.3412,11.6921,15.194,287.605,102.8787,93.2866,6.895,13.6213,16.7134,102,17,0.210737,2025-12-25T16:26:18.573145Z,20251225_162618.573145_seed0_six_way
BR3,six_way,69,0.81158,16.0,12.324614,7.6372,3.1949,9.7821,272.0085,112.7779,99.2397,22.4915,3.7221,10.7603,146,16,0.280781,2025-12-25T16:26:18.889329Z,20251225_162618.889329_seed0_six_way
BR3,six_way,70,0.759652,22.0,10.207831,1.415,10.0634,13.3931,298.6673,104.7762,95.2676,4.1673,11.7238,14.7324,86,22,0.15161,2025-12-25T16:26:19.075300Z,20251225_162619.075300_seed0_six_way
BR3,six_way,71,0.827371,22.0,10.99392,4.6825,6.1692,10.9135,280.7101,109.3129,97.9952,13.7899,7.1871,12.0048,109,22,0.23344,2025-12-25T16:26:19.322274Z,20251225_162619.322274_seed0_six_way
BR3,six_way,72,0.803188,47.0,10.867256,5.6307,6.1933,8.0037,277.9175,109.2848,101.1959,16.5825,7.2152,8.8041,91,47,0.13514,2025-12-25T16:26:19.491855Z,20251225_162619.491855_seed0_six_way
BR3,six_way,73,0.695873,25.0,18.341188,9.9901,6.5887,16.2972,265.0792,108.8241,92.0731,29.4208,7.6759,17.9269,80,25,0.111763,2025-12-25T16:26:19.615178Z,20251225_162619.615178_seed0_six_way
BR3,six_way,74,0.741187,21.0,15.084402,7.7551,8.9254,10.924,271.6613,106.1019,97.9836,22.8387,10.3981,12.0164,93,21,0.133451,2025-12-25T16:26:19.782556Z,20251225_162619.782556_seed0_six_way
BR3,six_way,75,0.745053,18.0,12.609831,4.8906,7.3649,13.4969,280.0972,107.9199,95.1534,14.4028,8.5801,14.8466,121,18,0.25745,2025-12-25T16:26:20.075097Z,20251225_162620.075097_seed0_six_way
BR3,six_way,76,0.75626,27.0,10.839596,4.8141,5.5771,10.7672,280.3225,110.0026,98.156,14.1775,6.4974,11.844,117,27,0.265816,2025-12-25T16:26:20.365229Z,20251225_162620.365229_seed0_six_way
BR3,six_way,77,0.786835,42.0,9.557463,3.5562,6.0443,10.1435,284.0271,109.4584,98.8421,10.4729,7.0416,11.1579,159,42,0.594053,2025-12-25T16:26:20.974479Z,20251225_162620.974479_seed0_six_way
BR3,six_way,78,0.702102,31.0,17.351495,8.9408,7.6306,15.3038,268.1693,107.6104,93.1659,26.3307,8.8896,16.8341,124,31,0.391422,2025-12-25T16:26:21.390231Z,20251225_162621.390231_seed0_six_way
BR3,six_way,79,0.813427,37.0,11.528888,5.2232,8.7113,8.2325,279.1177,106.3513,100.9443,15.3823,10.1487,9.0557,158,37,0.331279,2025-12-25T16:26:21.753962Z,20251225_162621.753962_seed0_six_way
BR3,six_way,80,0.786245,15.0,8.576234,2.8786,4.1406,11.2976,286.0224,111.6762,97.5726,8.4776,4.8238,12.4274,99,15,0.161726,2025-12-25T16:26:21.950117Z,20251225_162621.950117_seed0_six_way
BR3,six_way,81,0.695839,15.0,23.504839,14.9149,8.0253,15.6734,250.5756,107.1506,92.7593,43.9244,9.3494,17.2407,65,15,0.064852,2025-12-25T16:26:22.027329Z,20251225_162622.027329_seed0_six_way
BR3,six_way,82,0.789537,24.0,12.116193,5.6901,6.6462,10.7714,277.7427,108.7572,98.1515,16.7573,7.7428,11.8485,150,24,0.597709,2025-12-25T16:26:22.656200Z,20251225_162622.656200_seed0_six_way
BR3,six_way,83,0.833031,22.0,9.198645,3.3076,7.5604,8.2248,284.7593,107.6921,100.9527,9.7407,8.8079,9.0473,118,22,0.186369,2025-12-25T16:26:22.891095Z,20251225_162622.891095_seed0_six_way
BR3,six_way,84,0.851247,25.0,9.512755,6.6444,0.1482,7.9981,274.9323,116.6726,101.2021,19.5677,0.1726,8.7979,76,25,0.100709,2025-12-25T16:26:23.018096Z,20251225_162623.018096_seed0_six_way
BR3,six_way,85,0.721174,16.0,15.887171,8.9359,9.0098,9.8626,268.1837,106.0036,99.1511,26.3163,10.4964,10.8489,130,16,0.201753,2025-12-25T16:26:23.255103Z,20251225_162623.255103_seed0_six_way
BR3,six_way,86,0.780519,27.0,10.785685,4.2821,6.8785,10.6662,281.8892,108.4866,98.2671,12.6108,8.0134,11.7329,128,27,0.344584,2025-12-25T16:26:23.612565Z,20251225_162623.612565_seed0_six_way
BR3,six_way,87,0.810971,12.0,10.134676,6.7676,0.0812,9.4352,274.5693,116.5946,99.6213,19.9307,0.0946,10.3787,114,12,0.222304,2025-12-25T16:26:23.864324Z,20251225_162623.864324_seed0_six_way
BR3,six_way,88,0.809341,42.0,10.934032,4.0263,8.7074,9.8187,282.6426,106.3559,99.1994,11.8574,10.1441,10.8006,125,42,0.385959,2025-12-25T16:26:24.264252Z,20251225_162624.264252_seed0_six_way
BR3,six_way,89,0.690608,15.0,20.420412,12.9435,9.249,11.2433,256.3815,105.7249,97.6324,38.1185,10.7751,12.3676,75,15,0.07086,2025-12-25T16:26:24.364765Z,20251225_162624.364765_seed0_six_way
BR3,six_way,90,0.738887,14.0,10.545078,3.0396,6.6557,13.5726,285.5484,108.7462,95.0702,8.9516,7.7538,14.9298,70,14,0.094893,2025-12-25T16:26:24.493497Z,20251225_162624.493497_seed0_six_way
BR3,six_way,91,0.820176,24.0,10.604609,5.0775,4.4501,10.6148,279.5469,111.3156,98.3237,14.9531,5.1844,11.6763,159,24,0.592591,2025-12-25T16:26:25.108109Z,20251225_162625.108109_seed0_six_way
BR3,six_way,92,0.747772,10.0,14.788995,9.5785,4.395,10.0346,266.2913,111.3798,98.9619,28.2087,5.1202,11.0381,87,10,0.131679,2025-12-25T16:26:25.270979Z,20251225_162625.270979_seed0_six_way
BR3,six_way,93,0.786537,16.0,10.304601,2.4609,7.919,13.1281,287.2528,107.2744,95.559,7.2472,9.2256,14.441,68,16,0.065455,2025-12-25T16:26:25.369279Z,20251225_162625.369279_seed0_six_way
BR3,six_way,94,0.780201,14.0,14.272691,6.8295,7.7892,12.3915,274.387,107.4256,96.3694,20.113,9.0744,13.6306,140,14,0.317795,2025-12-25T16:26:25.719607Z,20251225_162625.719607_seed0_six_way
BR3,six_way,95,0.795905,38.0,13.826181,7.5907,5.5876,11.4676,272.1454,109.9905,97.3856,22.3546,6.5095,12.6144,140,38,0.486616,2025-12-25T16:26:26.241551Z,20251225_162626.241551_seed0_six_way
BR3,six_way,96,0.869731,33.0,5.675415,1.6203,2.374,8.6261,289.7281,113.7343,100.5113,4.7719,2.7657,9.4887,164,33,0.576467,2025-12-25T16:26:26.831440Z,20251225_162626.831440_seed0_six_way
BR3,six_way,97,0.798059,18.0,14.130676,9.055,6.3785,7.54,267.833,109.0691,101.7059,26.667,7.4309,8.2941,148,18,0.305395,2025-12-25T16:26:27.183069Z,20251225_162627.183069_seed0_six_way
BR3,six_way,98,0.726836,23.0,14.904639,7.6366,5.7877,14.074,272.0102,109.7573,94.5186,22.4898,6.7427,15.4814,102,23,0.139057,2025-12-25T16:26:27.366177Z,20251225_162627.366177_seed0_six_way
BR3,six_way,99,0.801465,12.0,13.029239,8.0767,7.102,6.3891,270.7141,108.2262,102.972,23.7859,8.2738,7.028,98,12,0.101067,2025-12-25T16:26:27.501439Z,20251225_162627.501439_seed0_six_way
BR3,six_way,100,0.732944,16.0,17.524985,10.2116,6.4892,13.5834,264.4267,108.9401,95.0582,30.0733,7.5599,14.9418,121,16,0.30617,2025-12-25T16:26:27.841613Z,20251225_162627.841613_seed0_six_way
BR3,C1_respect,1,0.695173,30.0,17.678208,8.9224,13.3898,10.1445,268.2234,100.9009,98.841,26.2766,15.5991,11.159,64,30,0.052126,2025-12-25T16:26:27.896892Z,20251225_162627.896892_seed0_C1_respect
BR3,C1_respect,2,0.706701,20.0,24.160583,15.8299,11.0101,11.851,247.8811,103.6733,96.9639,46.6189,12.8267,13.0361,95,20,0.155318,2025-12-25T16:26:28.054685Z,20251225_162628.054685_seed0_C1_respect
BR3,C1_respect,3,0.708086,31.0,16.81763,8.3419,12.9043,9.8659,269.9331,101.4665,99.1475,24.5669,15.0335,10.8525,112,31,0.175486,2025-12-25T16:26:28.232527Z,20251225_162628.232527_seed0_C1_respect
BR3,C1_respect,4,0.730054,49.0,14.367313,6.4572,8.4824,12.9123,275.4836,106.618,95.7964,19.0164,9.882,14.2036,136,49,0.294602,2025-12-25T16:26:28.530941Z,20251225_162628.530941_seed0_C1_respect
BR3,C1_respect,5,0.802703,17.0,13.074039,8.4432,5.157,7.59,269.6348,110.4921,101.651,24.8652,6.0079,8.349,96,17,0.092556,2025-12-25T16:26:28.626581Z,20251225_162628.626581_seed0_C1_respect
BR3,C1_respect,6,0.709121,38.0,14.386092,7.769,7.2161,10.7925,271.6202,108.0932,98.1283,22.8798,8.4068,11.8717,105,38,0.197726,2025-12-25T16:26:28.826592Z,20251225_162628.826592_seed0_C1_respect
BR3,C1_respect,7,0.785279,20.0,9.881456,3.5565,7.0814,9.9277,284.026,108.2501,99.0795,10.474,8.2499,10.9205,124,20,0.224701,2025-12-25T16:26:29.054545Z,20251225_162629.054545_seed0_C1_respect
BR3,C1_respect,8,0.719069,20.0,15.629368,4.7667,15.1246,13.8454,280.4621,98.8798,94.77,14.0379,17.6202,15.23,84,20,0.121226,2025-12-25T16:26:29.179162Z,20251225_162629.179162_seed0_C1_respect
BR3,C1_respect,9,0.738167,40.0,18.402904,11.3659,6.4234,12.9572,261.0275,109.0168,95.747,33.4725,7.4832,14.253,93,40,0.174223,2025-12-25T16:26:29.355281Z,20251225_162629.355281_seed0_C1_respect
BR3,C1_respect,10,0.753508,40.0,11.640172,5.0231,4.483,13.5498,279.707,111.2773,95.0952,14.793,5.2227,14.9048,140,40,0.364545,2025-12-25T16:26:29.722764Z,20251225_162629.722764_seed0_C1_respect
BR3,C1_respect,11,0.802219,22.0,9.670544,4.3892,4.8253,9.5128,281.5738,110.8786,99.536,12.9262,5.6214,10.464,97,22,0.137882,2025-12-25T16:26:29.864203Z,20251225_162629.864203_seed0_C1_respect
BR3,C1_respect,12,0.771599,18.0,8.23199,1.2145,7.126,11.6521,290.9232,108.1982,97.1826,3.5768,8.3018,12.8174,85,18,0.107932,2025-12-25T16:26:29.975233Z,20251225_162629.975233_seed0_C1_respect
BR3,C1_respect,13,0.769282,31.0,6.350564,0.962,6.5255,7.833,291.6668,108.8978,101.3837,2.8332,7.6022,8.6163,168,31,0.524941,2025-12-25T16:26:30.502373Z,20251225_162630.502373_seed0_C1_respect
BR3,C1_respect,14,0.760769,33.0,10.498728,3.1982,7.8212,11.7871,285.0813,107.3883,97.0342,9.4187,9.1117,12.9658,71,33,0.104512,2025-12-25T16:26:30.610700Z,20251225_162630.610700_seed0_C1_respect
BR3,C1_respect,15,0.627801,28.0,17.056614,7.2826,8.6643,17.8444,273.0529,106.4061,90.3712,21.4471,10.0939,19.6288,75,28,0.122243,2025-12-25T16:26:30.735242Z,20251225_162630.735242_seed0_C1_respect
BR3,C1_respect,16,0.710491,19.0,15.538907,6.661,8.759,15.2689,274.8833,106.2958,93.2042,19.6167,10.2042,16.7958,109,19,0.200226,2025-12-25T16:26:30.937689Z,20251225_162630.937689_seed0_C1_respect
BR3,C1_respect,17,0.658975,24.0,14.299221,1.7429,17.6301,15.6598,299.6328,95.9609,92.7742,5.1328,20.5391,17.2258,62,24,0.060088,2025-12-25T16:26:31.001494Z,20251225_162631.001494_seed0_C1_respect
BR3,C1_respect,18,0.705103,12.0,21.248737,11.3523,14.396,12.3113,261.0676,99.7287,96.4576,33.4324,16.7713,13.5424,73,12,0.05733,2025-12-25T16:26:31.062276Z,20251225_162631.062276_seed0_C1_respect
BR3,C1_respect,19,0.775857,43.0,13.275964,6.8537,8.1448,9.2319,274.3159,107.0113,99.8449,20.1841,9.4887,10.1551,133,43,0.333611,2025-12-25T16:26:31.397650Z,20251225_162631.397650_seed0_C1_respect
BR3,C1_respect,20,0.804485,32.0,14.59192,8.399,5.6868,11.2869,269.765,109.8749,97.5844,24.735,6.6251,12.4156,103,32,0.168357,2025-12-25T16:26:31.569301Z,20251225_162631.569301_seed0_C1_respect
BR3,C1_respect,21,0.740508,27.0,21.949581,15.583,8.8528,8.7666,248.6081,106.1865,100.3567,45.8919,10.3135,9.6433,67,27,0.049559,2025-12-25T16:26:31.621707Z,20251225_162631.621707_seed0_C1_respect
BR3,C1_respect,22,0.764876,14.0,10.80556,4.9782,6.5422,9.2131,279.8393,108.8784,99.8656,14.6607,7.6216,10.1344,97,14,0.091577,2025-12-25T16:26:31.716318Z,20251225_162631.716318_seed0_C1_respect
BR3,C1_respect,23,0.737323,40.0,15.362434,10.3671,6.6969,7.0494,263.9689,108.6981,102.2456,30.5311,7.8019,7.7544,90,40,0.140176,2025-12-25T16:26:31.859254Z,20251225_162631.859254_seed0_C1_respect
BR3,C1_respect,24,0.765479,38.0,7.438384,3.3729,2.3211,8.798,284.5668,113.7959,100.3222,9.9332,2.7041,9.6778,74,38,0.066469,2025-12-25T16:26:31.927936Z,20251225_162631.927936_seed0_C1_respect
BR3,C1_respect,25,0.68237,37.0,17.700679,10.2194,6.9762,13.526,264.4038,108.3727,95.1214,30.0962,8.1273,14.8786,98,37,0.126244,2025-12-25T16:26:32.057132Z,20251225_162632.057132_seed0_C1_respect
BR3,C1_respect,26,0.723216,35.0,17.421617,11.9038,3.435,12.0057,259.4432,112.4982,96.7937,35.0568,4.0018,13.2063,126,35,0.251469,2025-12-25T16:26:32.311411Z,20251225_162632.311411_seed0_C1_respect
BR3,C1_respect,27,0.733714,15.0,15.32946,9.3266,4.5496,12.0192,267.0331,111.1997,96.7788,27.4669,5.3003,13.2212,105,15,0.137413,2025-12-25T16:26:32.452260Z,20251225_162632.452260_seed0_C1_respect
BR3,C1_respect,28,0.76423,43.0,14.383392,7.5172,7.4372,11.2251,272.3618,107.8357,97.6524,22.1382,8.6643,12.3476,100,43,0.145109,2025-12-25T16:26:32.599450Z,20251225_162632.599450_seed0_C1_respect
BR3,C1_respect,29,0.806349,42.0,12.902188,8.2474,4.8492,7.9715,270.2114,110.8507,101.2314,24.2886,5.6493,8.7686,152,42,0.505199,2025-12-25T16:26:33.107740Z,20251225_162633.107740_seed0_C1_respect
BR3,C1_respect,30,0.793407,27.0,10.262553,2.9363,11.7393,7.6946,285.8526,102.8237,101.536,8.6474,13.6763,8.464,134,27,0.283867,2025-12-25T16:26:33.395089Z,20251225_162633.395089_seed0_C1_respect
BR3,C1_respect,31,0.742867,29.0,9.110479,1.5146,8.3919,11.904,290.0395,106.7234,96.9056,4.4605,9.7766,13.0944,107,29,0.2118,2025-12-25T16:26:33.610731Z,20251225_162633.610731_seed0_C1_respect
BR3,C1_respect,32,0.759709,28.0,11.483542,8.2006,0.561,8.7693,270.3492,115.8464,100.3537,24.1508,0.6536,9.6463,113,28,0.150532,2025-12-25T16:26:33.763852Z,20251225_162633.763852_seed0_C1_respect
BR3,C1_respect,33,0.767027,29.0,6.233116,0.7846,3.9436,10.7222,292.1893,111.9057,98.2056,2.3107,4.5943,11.7944,102,29,0.178959,2025-12-25T16:26:33.945698Z,20251225_162633.945698_seed0_C1_respect
BR3,C1_respect,34,0.716801,44.0,14.577481,7.5675,8.0158,11.0071,272.2138,107.1616,97.8922,22.2862,9.3384,12.1078,120,44,0.20968,2025-12-25T16:26:34.157521Z,20251225_162634.157521_seed0_C1_respect
BR3,C1_respect,35,0.823169,20.0,7.719773,2.6468,6.2991,7.2963,286.7051,109.1615,101.9741,7.7949,7.3385,8.0259,129,20,0.206824,2025-12-25T16:26:34.367506Z,20251225_162634.367506_seed0_C1_respect
BR3,C1_respect,36,0.835891,12.0,4.741686,0.5893,4.3035,6.7964,296.2355,111.4864,102.524,1.7355,5.0136,7.476,99,12,0.126697,2025-12-25T16:26:34.497641Z,20251225_162634.497641_seed0_C1_respect
BR3,C1_respect,37,0.777979,25.0,14.321803,7.6349,9.3167,8.7516,272.0153,105.646,100.3733,22.4847,10.854,9.6267,87,25,0.092873,2025-12-25T16:26:34.594212Z,20251225_162634.594212_seed0_C1_respect
BR3,C1_respect,38,0.769558,21.0,14.591516,6.8727,9.1197,11.7364,274.2599,105.8756,97.09,20.2401,10.6244,12.91,82,21,0.088524,2025-12-25T16:26:34.685370Z,20251225_162634.685370_seed0_C1_respect
BR3,C1_respect,39,0.808494,24.0,10.843586,4.6325,5.7058,11.128,280.8573,109.8528,97.7592,13.6427,6.6472,12.2408,208,24,1.104178,2025-12-25T16:26:35.792606Z,20251225_162635.792606_seed0_C1_respect
BR3,C1_respect,40,0.719587,21.0,8.966253,1.1728,8.9131,11.8736,291.046,106.1162,96.939,3.454,10.3838,13.061,65,21,0.057988,2025-12-25T16:26:35.854303Z,20251225_162635.854303_seed0_C1_respect
BR3,C1_respect,41,0.717978,35.0,12.197264,5.4482,8.0807,10.1208,278.4551,107.086,98.8671,16.0449,9.414,11.1329,89,35,0.102911,2025-12-25T16:26:35.969325Z,20251225_162635.969325_seed0_C1_respect
BR3,C1_respect,42,0.737337,23.0,10.480152,3.6611,5.952,12.4767,283.718,109.5659,96.2756,10.782,6.9341,13.7244,108,23,0.177832,2025-12-25T16:26:36.149321Z,20251225_162636.149321_seed0_C1_respect
BR3,C1_respect,43,0.63986,25.0,22.201583,14.7597,7.4485,13.1454,251.0327,107.8225,95.54,43.4673,8.6775,14.46,67,25,0.053291,2025-12-25T16:26:36.205656Z,20251225_162636.205656_seed0_C1_respect
BR3,C1_respect,44,0.796131,26.0,12.519425,6.5323,7.5887,8.6181,275.2625,107.6592,100.52,19.2375,8.8408,9.48,116,26,0.110154,2025-12-25T16:26:36.318864Z,20251225_162636.318864_seed0_C1_respect
BR3,C1_respect,45,0.798515,19.0,7.027194,0.9713,7.1495,8.9926,291.6395,108.1708,100.1081,2.8605,8.3292,9.8919,128,19,0.238151,2025-12-25T16:26:36.559967Z,20251225_162636.559967_seed0_C1_respect
BR3,C1_respect,46,0.733236,25.0,16.716262,7.3439,10.8347,14.4532,272.8722,103.8776,94.1014,21.6278,12.6224,15.8986,85,25,0.110666,2025-12-25T16:26:36.672755Z,20251225_162636.672755_seed0_C1_respect
BR3,C1_respect,47,0.798705,29.0,9.364694,1.7889,8.139,12.1308,289.2317,107.0181,96.6561,5.2683,9.4819,13.3439,119,29,0.19638,2025-12-25T16:26:36.872146Z,20251225_162636.872146_seed0_C1_respect
BR3,C1_respect,48,0.737081,24.0,10.284176,0.3479,14.1283,12.1532,295.5246,100.0405,96.6315,1.0246,16.4595,13.3685,79,24,0.092059,2025-12-25T16:26:36.967133Z,20251225_162636.967133_seed0_C1_respect
BR3,C1_respect,49,0.821321,22.0,10.551932,5.0086,6.6157,8.3621,279.7498,108.7928,100.8017,14.7502,7.7072,9.1983,83,22,0.094334,2025-12-25T16:26:37.064500Z,20251225_162637.064500_seed0_C1_respect
BR3,C1_respect,50,0.721109,36.0,21.352354,12.9194,11.2807,11.6978,256.4524,103.358,97.1325,38.0476,13.142,12.8675,100,36,0.152269,2025-12-25T16:26:37.219539Z,20251225_162637.219539_seed0_C1_respect
BR3,C1_respect,51,0.78573,47.0,13.209542,6.391,8.8246,9.5695,275.6784,106.2193,99.4736,18.8216,10.2807,10.5264,118,47,0.225576,2025-12-25T16:26:37.447910Z,20251225_162637.447910_seed0_C1_respect
BR3,C1_respect,52,0.877109,17.0,5.805155,1.341,6.6778,5.1696,298.4492,108.7203,104.3134,3.9492,7.7797,5.6866,126,17,0.208994,2025-12-25T16:26:37.660527Z,20251225_162637.660527_seed0_C1_respect
BR3,C1_respect,53,0.713475,13.0,11.952755,1.9366,16.2028,10.2533,288.7966,97.6238,98.7214,5.7034,18.8762,11.2786,87,13,0.095335,2025-12-25T16:26:37.759196Z,20251225_162637.759196_seed0_C1_respect
BR3,C1_respect,54,0.752838,43.0,13.462545,8.7537,4.0596,8.9806,268.7205,111.7706,100.1214,25.7795,4.7294,9.8786,135,43,0.255656,2025-12-25T16:26:38.017226Z,20251225_162638.017226_seed0_C1_respect
BR3,C1_respect,55,0.775378,42.0,10.887624,4.8881,5.9313,10.325,280.1046,109.5901,98.6425,14.3954,6.9099,11.3575,112,42,0.1926,2025-12-25T16:26:38.212159Z,20251225_162638.212159_seed0_C1_respect
BR3,C1_respect,56,0.816271,36.0,13.01077,9.2334,4.1048,6.4163,267.3077,111.7179,102.942,27.1923,4.7821,7.058,176,36,0.409091,2025-12-25T16:26:38.625135Z,20251225_162638.625135_seed0_C1_respect
BR3,C1_respect,57,0.712692,15.0,19.991535,12.1046,6.5944,15.1309,258.8519,108.8175,93.356,35.6481,7.6825,16.644,103,15,0.157722,2025-12-25T16:26:38.785627Z,20251225_162638.785627_seed0_C1_respect
BR3,C1_respect,58,0.639519,21.0,23.383577,15.73,6.8338,14.4224,248.1753,108.5386,94.1354,46.3247,7.9614,15.8646,66,21,0.06389,2025-12-25T16:26:38.851995Z,20251225_162638.851995_seed0_C1_respect
BR3,C1_respect,59,0.754953,52.0,12.20887,5.445,10.1818,7.9357,278.4645,104.6382,101.2708,16.0355,11.8618,8.7292,164,52,0.434275,2025-12-25T16:26:39.289981Z,20251225_162639.289981_seed0_C1_respect
BR3,C1_respect,60,0.767198,18.0,14.380726,7.3127,6.5982,12.654,272.9641,108.8131,96.0806,21.5359,7.6869,13.9194,96,18,0.140444,2025-12-25T16:26:39.433569Z,20251225_162639.433569_seed0_C1_respect
BR3,C1_respect,61,0.681504,19.0,22.856879,15.5369,8.1139,12.147,248.7438,107.0473,96.6383,45.7562,9.4527,13.3617,71,19,0.08243,2025-12-25T16:26:39.518831Z,20251225_162639.518831_seed0_C1_respect
BR3,C1_respect,62,0.675112,16.0,18.474199,12.3301,6.1879,10.8196,258.1878,109.2911,98.0985,36.3122,7.2089,11.9015,98,16,0.138933,2025-12-25T16:26:39.660953Z,20251225_162639.660953_seed0_C1_respect
BR3,C1_respect,63,0.775895,19.0,12.257447,4.3428,10.0925,11.1137,281.7105,104.7422,97.7749,12.7895,11.7578,12.2251,105,19,0.197203,2025-12-25T16:26:39.860957Z,20251225_162639.860957_seed0_C1_respect
BR3,C1_respect,64,0.730079,43.0,12.457826,3.7682,10.2997,12.979,283.4026,104.5008,95.7231,11.0974,11.9992,14.2769,91,43,0.169241,2025-12-25T16:26:40.032706Z,20251225_162640.032706_seed0_C1_respect
BR3,C1_respect,65,0.684881,23.0,12.971298,4.2818,11.7015,11.5197,281.89,102.8677,97.3284,12.61,13.6323,12.6716,117,23,0.318415,2025-12-25T16:26:40.353942Z,20251225_162640.353942_seed0_C1_respect
BR3,C1_respect,66,0.708623,17.0,16.27234,7.454,8.337,15.593,272.5479,106.7874,92.8477,21.9521,9.7126,17.1523,80,17,0.126481,2025-12-25T16:26:40.483304Z,20251225_162640.483304_seed0_C1_respect
BR3,C1_respect,67,0.757227,41.0,9.480941,0.5571,12.0465,11.6073,296.1406,102.4658,97.2319,1.6406,14.0342,12.7681,128,41,0.319658,2025-12-25T16:26:40.805398Z,20251225_162640.805398_seed0_C1_respect
BR3,C1_respect,68,0.715134,17.0,13.030051,2.7257,12.7302,14.7567,286.4729,101.6694,93.7676,8.0271,14.8306,16.2324,102,17,0.176495,2025-12-25T16:26:40.984951Z,20251225_162640.984951_seed0_C1_respect
BR3,C1_respect,69,0.804265,17.0,11.102449,4.9537,6.302,10.3426,279.9114,109.1582,98.6231,14.5886,7.3418,11.3769,145,17,0.212729,2025-12-25T16:26:41.200667Z,20251225_162641.200667_seed0_C1_respect
BR3,C1_respect,70,0.745522,19.0,9.750302,0.7579,12.1646,11.6791,292.268,102.3282,97.1529,2.232,14.1718,12.8471,89,19,0.096913,2025-12-25T16:26:41.300985Z,20251225_162641.300985_seed0_C1_respect
BR3,C1_respect,71,0.766097,32.0,15.881254,8.3972,8.7918,11.5197,269.7703,106.2576,97.3283,24.7297,10.2424,12.6717,99,32,0.168608,2025-12-25T16:26:41.472730Z,20251225_162641.472730_seed0_C1_respect
BR3,C1_respect,72,0.780321,48.0,11.941717,7.074,5.5868,7.7123,273.667,109.9914,101.5165,20.833,6.5086,8.4835,90,48,0.115574,2025-12-25T16:26:41.590798Z,20251225_162641.590798_seed0_C1_respect
BR3,C1_respect,73,0.743177,21.0,10.274865,4.9076,2.1387,12.6184,280.0472,114.0084,96.1198,14.4528,2.4916,13.8802,84,21,0.087586,2025-12-25T16:26:41.681543Z,20251225_162641.681543_seed0_C1_respect
BR3,C1_respect,74,0.687263,27.0,7.371018,2.5154,2.2174,11.0199,287.0922,113.9167,97.8781,7.4078,2.5833,12.1219,87,27,0.094017,2025-12-25T16:26:41.778741Z,20251225_162641.778741_seed0_C1_respect
BR3,C1_respect,75,0.773905,19.0,12.199046,5.312,9.8982,8.5654,278.8562,104.9686,100.5781,15.6438,11.5314,9.4219,120,19,0.209072,2025-12-25T16:26:41.990111Z,20251225_162641.990111_seed0_C1_respect
BR3,C1_respect,76,0.740514,28.0,10.541772,3.2018,7.5908,12.1389,285.0708,107.6567,96.6472,9.4292,8.8433,13.3528,116,28,0.297113,2025-12-25T16:26:42.299256Z,20251225_162642.299256_seed0_C1_respect
BR3,C1_respect,77,0.795515,38.0,9.687882,3.6483,7.2945,8.9286,283.7559,108.0019,100.1786,10.7441,8.4981,9.8214,163,38,0.516317,2025-12-25T16:26:42.818493Z,20251225_162642.818493_seed0_C1_respect
